caseid,statefip,famincome,age,sex,empstat,fullpart,act_work,act_social,act_sports,act_leisure
2.01411E+13,Minnesota,"$100,000 to $149,999",64,Male,Employed - at work,Full time,672,90,0,90
2.01411E+13,California,"$100,000 to $149,999",57,Male,Employed - at work,Part time,400,300,80,380
2.01411E+13,Florida,"$40,000 to $49,999",20,Male,Employed - at work,Part time,90,20,525,545
2.01411E+13,Wisconsin,"$50,000 to $59,999",63,Female,Employed - at work,Part time,485,345,0,345
2.01411E+13,New Jersey,"$60,000 to $74,999",54,Male,Employed - at work,Full time,0,300,0,300
2.01411E+13,Maryland,"$35,000 to $39,999",52,Male,Employed - at work,Full time,5,389,0,389
2.01411E+13,New Jersey,"$100,000 to $149,999",54,Female,Employed - at work,Full time,700,105,0,105
2.01411E+13,Massachusetts,"$50,000 to $59,999",54,Male,Employed - at work,Full time,0,615,0,615
2.01411E+13,New York,"$100,000 to $149,999",60,Male,Employed - at work,Full time,640,395,0,395
2.01411E+13,Illinois,"$5,000 to $7,499",68,Female,Employed - at work,Part time,0,300,0,300
2.01411E+13,Michigan,"$100,000 to $149,999",61,Male,Employed - at work,Full time,590,135,0,135
2.01411E+13,Florida,"$60,000 to $74,999",60,Female,Employed - at work,Part time,322,5,0,5
2.01411E+13,California,"$150,000 and over",61,Male,Employed - at work,Part time,589,263,0,263
2.01411E+13,Tennessee,"$12,500 to $14,999",57,Female,Employed - at work,Full time,575,90,0,90
2.01411E+13,Florida,"$40,000 to $49,999",60,Male,Employed - at work,Full time,685,15,0,15
2.01411E+13,California,"$40,000 to $49,999",52,Female,Employed - at work,Part time,0,270,90,360
2.01411E+13,Virginia,"$20,000 to $24,999",32,Male,Employed - at work,Full time,120,308,0,308
2.01411E+13,California,"$50,000 to $59,999",52,Female,Employed - at work,Part time,395,191,0,191
2.01411E+13,Pennsylvania,"$50,000 to $59,999",59,Male,Employed - at work,Full time,0,315,0,315
2.01411E+13,New York,"$60,000 to $74,999",56,Male,Employed - at work,Full time,0,445,0,445
2.01411E+13,Pennsylvania,"$35,000 to $39,999",50,Male,Employed - at work,Full time,770,70,0,70
2.01411E+13,Tennessee,"$60,000 to $74,999",66,Female,Employed - at work,Full time,765,195,0,195
2.01411E+13,Utah,"$60,000 to $74,999",80,Female,Employed - at work,Part time,0,573,0,573
2.01411E+13,California,"$75,000 to $99,999",58,Female,Employed - at work,Full time,480,115,0,115
2.01411E+13,Georgia,"$100,000 to $149,999",65,Male,Employed - at work,Full time,429,240,0,240
2.01411E+13,Iowa,"$20,000 to $24,999",27,Male,Employed - at work,Full time,600,0,0,0
2.01411E+13,Wyoming,"$150,000 and over",73,Male,Employed - at work,Part time,293,315,45,360
2.01411E+13,Maine,"$50,000 to $59,999",51,Male,Employed - at work,Full time,60,300,180,480
2.01411E+13,Texas,"$75,000 to $99,999",61,Female,Employed - at work,Full time,660,105,85,190
2.01411E+13,Indiana,"$35,000 to $39,999",68,Male,Employed - at work,Part time,0,240,180,420
2.01411E+13,Missouri,"$35,000 to $39,999",53,Female,Employed - at work,Full time,0,350,10,360
2.01411E+13,New Jersey,"$75,000 to $99,999",71,Female,Employed - at work,Full time,412,180,0,180
2.01411E+13,California,"$20,000 to $24,999",61,Male,Employed - at work,Part time,365,270,30,300
2.01411E+13,Pennsylvania,"$40,000 to $49,999",50,Male,Employed - at work,Full time,0,375,0,375
2.01411E+13,Texas,"$15,000 to $19,999",54,Female,Employed - at work,Full time,0,330,0,330
2.01411E+13,Georgia,"$100,000 to $149,999",54,Male,Employed - absent,Full time,0,1050,0,1050
2.01411E+13,Florida,"$100,000 to $149,999",57,Male,Employed - at work,Full time,530,225,0,225
2.01411E+13,Missouri,"$150,000 and over",53,Male,Employed - at work,Full time,480,300,0,300
2.01411E+13,Texas,"$20,000 to $24,999",53,Male,Employed - at work,Full time,0,717,0,717
2.01411E+13,Maryland,"$75,000 to $99,999",58,Female,Employed - at work,Full time,530,200,0,200
2.01411E+13,Ohio,"$40,000 to $49,999",30,Female,Employed - at work,Full time,780,15,0,15
2.01411E+13,Kansas,"$75,000 to $99,999",58,Female,Employed - at work,Full time,0,250,0,250
2.01411E+13,Montana,"$25,000 to $29,999",71,Male,Employed - at work,Part time,0,665,0,665
2.01411E+13,Rhode Island,"$60,000 to $74,999",50,Female,Employed - at work,Full time,329,373,0,373
2.01411E+13,Minnesota,"$150,000 and over",62,Female,Employed - at work,Full time,0,353,0,353
2.01411E+13,Massachusetts,"$20,000 to $24,999",57,Male,Employed - at work,Full time,490,245,0,245
2.01411E+13,Virginia,"$25,000 to $29,999",66,Female,Employed - at work,Part time,0,595,0,595
2.01411E+13,Texas,"$60,000 to $74,999",62,Female,Employed - at work,Part time,282,85,0,85
2.01411E+13,North Carolina,"$75,000 to $99,999",59,Male,Employed - at work,Full time,0,630,0,630
2.01411E+13,Ohio,"$15,000 to $19,999",56,Female,Employed - at work,Full time,550,615,0,615
2.01411E+13,Hawaii,"$30,000 to $34,999",68,Male,Employed - at work,Part time,0,510,0,510
2.01411E+13,Missouri,"$100,000 to $149,999",52,Male,Employed - at work,Full time,180,106,60,166
2.01411E+13,Georgia,"$75,000 to $99,999",56,Female,Employed - at work,Full time,0,565,0,565
2.01411E+13,New York,"$100,000 to $149,999",66,Female,Employed - at work,Full time,390,5,0,5
2.01411E+13,Illinois,"$40,000 to $49,999",24,Male,Employed - at work,Full time,0,435,0,435
2.01411E+13,Minnesota,"$100,000 to $149,999",51,Male,Employed - at work,Full time,0,238,0,238
2.01411E+13,Virginia,"$100,000 to $149,999",71,Female,Employed - at work,Full time,0,157,15,172
2.01411E+13,Virginia,"$100,000 to $149,999",61,Female,Employed - at work,Full time,60,210,0,210
2.01411E+13,Michigan,"$100,000 to $149,999",55,Male,Employed - at work,Full time,0,60,0,60
2.01411E+13,Nevada,"$15,000 to $19,999",55,Female,Employed - at work,Full time,0,275,0,275
2.01411E+13,Maryland,"$60,000 to $74,999",60,Female,Employed - at work,Full time,385,285,0,285
2.01411E+13,North Carolina,"$15,000 to $19,999",72,Female,Employed - at work,Part time,380,375,0,375
2.01411E+13,South Carolina,"$25,000 to $29,999",50,Female,Employed - at work,Full time,0,250,0,250
2.01411E+13,Ohio,"$75,000 to $99,999",57,Female,Employed - at work,Full time,0,260,0,260
2.01411E+13,Iowa,"$75,000 to $99,999",55,Male,Employed - at work,Full time,390,315,0,315
2.01411E+13,Iowa,"$75,000 to $99,999",58,Female,Employed - at work,Full time,0,675,0,675
2.01411E+13,North Carolina,"$25,000 to $29,999",71,Male,Employed - at work,Part time,0,463,0,463
2.01411E+13,New Jersey,"$30,000 to $34,999",56,Male,Employed - at work,Full time,0,743,0,743
2.01411E+13,California,"$150,000 and over",53,Female,Employed - at work,Part time,0,240,0,240
2.01411E+13,Florida,"$25,000 to $29,999",65,Female,Employed - at work,Full time,0,100,0,100
2.01411E+13,Illinois,"$40,000 to $49,999",52,Male,Employed - at work,Full time,120,360,0,360
2.01411E+13,Florida,"$100,000 to $149,999",23,Female,Employed - at work,Full time,0,70,0,70
2.01411E+13,California,"$60,000 to $74,999",52,Male,Employed - at work,Full time,0,270,45,315
2.01411E+13,Michigan,"$30,000 to $34,999",62,Male,Employed - at work,Full time,430,300,0,300
2.01411E+13,Rhode Island,"$150,000 and over",67,Male,Employed - at work,Full time,15,380,0,380
2.01411E+13,Mississippi,"$25,000 to $29,999",59,Female,Employed - at work,Full time,0,610,0,610
2.01411E+13,Tennessee,"$15,000 to $19,999",50,Female,Employed - at work,Full time,0,720,0,720
2.01411E+13,South Carolina,"$20,000 to $24,999",61,Female,Employed - at work,Full time,0,430,0,430
2.01411E+13,California,"$150,000 and over",19,Female,Employed - at work,Part time,0,370,0,370
2.01411E+13,Illinois,"$60,000 to $74,999",56,Male,Employed - at work,Part time,615,45,0,45
2.01411E+13,Texas,"$30,000 to $34,999",51,Female,Employed - at work,Full time,0,510,0,510
2.01411E+13,New York,"$12,500 to $14,999",51,Female,Employed - at work,Full time,0,555,0,555
2.01411E+13,Arkansas,"$75,000 to $99,999",64,Female,Employed - at work,Full time,0,173,0,173
2.01412E+13,Tennessee,"$75,000 to $99,999",56,Male,Employed - at work,Full time,897,60,0,60
2.01412E+13,New York,"$12,500 to $14,999",53,Female,Employed - at work,Full time,510,153,0,153
2.01412E+13,Ohio,"$10,000 to $12,499",70,Female,Employed - at work,Part time,405,90,0,90
2.01412E+13,Florida,"$5,000 to $7,499",55,Male,Employed - at work,Full time,0,298,0,298
2.01412E+13,Texas,"$30,000 to $34,999",58,Male,Employed - at work,Full time,500,235,0,235
2.01412E+13,Georgia,"$40,000 to $49,999",57,Male,Employed - at work,Full time,523,0,0,0
2.01412E+13,California,"$30,000 to $34,999",69,Male,Employed - at work,Full time,698,113,0,113
2.01412E+13,Virginia,"$100,000 to $149,999",57,Female,Employed - absent,Full time,60,330,0,330
2.01412E+13,New York,"$40,000 to $49,999",56,Female,Employed - at work,Full time,0,150,0,150
2.01412E+13,Michigan,"$20,000 to $24,999",73,Female,Employed - at work,Part time,0,627,0,627
2.01412E+13,Michigan,"$75,000 to $99,999",54,Female,Employed - at work,Full time,475,186,15,201
2.01412E+13,Missouri,"$75,000 to $99,999",56,Male,Employed - at work,Full time,650,45,90,135
2.01412E+13,Texas,"$40,000 to $49,999",20,Male,Employed - at work,Full time,405,165,90,255
2.01412E+13,Kentucky,"$30,000 to $34,999",79,Female,Employed - at work,Full time,285,170,0,170
2.01412E+13,Arkansas,"$50,000 to $59,999",53,Male,Employed - at work,Full time,0,855,10,865
2.01412E+13,Florida,"$100,000 to $149,999",31,Male,Employed - at work,Full time,415,200,0,200
2.01412E+13,Georgia,"$25,000 to $29,999",68,Female,Employed - at work,Full time,695,30,0,30
2.01412E+13,Pennsylvania,"$50,000 to $59,999",50,Female,Employed - at work,Full time,460,305,0,305
2.01412E+13,Florida,"$15,000 to $19,999",55,Male,Employed - at work,Full time,485,230,0,230
2.01412E+13,Florida,"$30,000 to $34,999",62,Female,Employed - at work,Full time,244,0,0,0
2.01412E+13,Kansas,"$150,000 and over",60,Male,Employed - at work,Full time,647,20,60,80
2.01412E+13,Maryland,"$75,000 to $99,999",67,Female,Employed - at work,Full time,530,170,0,170
2.01412E+13,Ohio,"$50,000 to $59,999",53,Female,Employed - at work,Full time,0,443,0,443
2.01412E+13,Nevada,"$60,000 to $74,999",57,Male,Employed - at work,Full time,580,200,0,200
2.01412E+13,Florida,"$40,000 to $49,999",62,Male,Employed - at work,Full time,0,290,0,290
2.01412E+13,Michigan,"$20,000 to $24,999",50,Male,Employed - at work,Full time,510,253,0,253
2.01412E+13,Michigan,"$30,000 to $34,999",56,Female,Employed - at work,Part time,100,270,150,420
2.01412E+13,Michigan,"$150,000 and over",61,Female,Employed - at work,Full time,685,115,30,145
2.01412E+13,Indiana,"$50,000 to $59,999",58,Male,Employed - at work,Full time,734,245,0,245
2.01412E+13,Minnesota,"$100,000 to $149,999",18,Female,Employed - at work,Part time,0,250,0,250
2.01412E+13,Georgia,"$25,000 to $29,999",69,Male,Employed - at work,Full time,563,130,0,130
2.01412E+13,Connecticut,"$75,000 to $99,999",55,Female,Employed - at work,Full time,485,120,30,150
2.01412E+13,Washington,"$100,000 to $149,999",62,Male,Employed - at work,Part time,0,455,0,455
2.01412E+13,Kansas,"$40,000 to $49,999",73,Female,Employed - at work,Full time,0,570,0,570
2.01412E+13,Wisconsin,"$60,000 to $74,999",66,Female,Employed - at work,Full time,589,30,0,30
2.01412E+13,Minnesota,"$150,000 and over",55,Male,Employed - at work,Full time,610,190,0,190
2.01412E+13,Indiana,"$40,000 to $49,999",48,Female,Employed - at work,Full time,449,175,20,195
2.01412E+13,Kansas,"$150,000 and over",60,Male,Employed - at work,Full time,585,75,0,75
2.01412E+13,Virginia,"$50,000 to $59,999",64,Female,Employed - at work,Full time,585,0,0,0
2.01412E+13,Minnesota,"$100,000 to $149,999",54,Male,Employed - at work,Full time,570,34,45,79
2.01412E+13,Texas,"$60,000 to $74,999",56,Female,Employed - at work,Full time,568,225,0,225
2.01412E+13,Arkansas,"$35,000 to $39,999",57,Female,Employed - at work,Full time,0,195,0,195
2.01412E+13,Ohio,"$35,000 to $39,999",51,Female,Employed - at work,Full time,0,463,0,463
2.01412E+13,Ohio,"$100,000 to $149,999",55,Female,Employed - at work,Part time,400,103,35,138
2.01412E+13,California,"$100,000 to $149,999",63,Male,Employed - at work,Full time,307,150,0,150
2.01412E+13,Illinois,"$150,000 and over",61,Male,Employed - at work,Full time,210,105,0,105
2.01412E+13,Tennessee,"$15,000 to $19,999",63,Male,Employed - at work,Part time,0,425,0,425
2.01412E+13,North Carolina,"$50,000 to $59,999",56,Female,Employed - at work,Full time,0,328,0,328
2.01412E+13,Utah,"$100,000 to $149,999",59,Female,Employed - at work,Full time,280,120,0,120
2.01412E+13,Oregon,"$75,000 to $99,999",51,Male,Employed - at work,Full time,0,210,0,210
2.01412E+13,Texas,"$12,500 to $14,999",53,Male,Employed - at work,Full time,360,455,0,455
2.01412E+13,Michigan,"$150,000 and over",61,Female,Employed - at work,Part time,0,480,0,480
2.01412E+13,New Jersey,"$60,000 to $74,999",50,Female,Employed - at work,Full time,0,395,0,395
2.01412E+13,Oklahoma,"$40,000 to $49,999",60,Male,Employed - at work,Part time,90,370,0,370
2.01412E+13,Georgia,"Less than $5,000",21,Female,Employed - at work,Part time,315,346,60,406
2.01412E+13,North Carolina,"$100,000 to $149,999",64,Male,Employed - at work,Full time,540,395,0,395
2.01412E+13,Florida,"$30,000 to $34,999",66,Female,Employed - at work,Full time,0,465,0,465
2.01412E+13,Oklahoma,"$75,000 to $99,999",61,Female,Employed - at work,Part time,0,115,0,115
2.01412E+13,Massachusetts,"$50,000 to $59,999",71,Male,Employed - at work,Part time,15,655,70,725
2.01412E+13,Wisconsin,"$100,000 to $149,999",65,Male,Employed - at work,Part time,0,353,0,353
2.01412E+13,Missouri,"$75,000 to $99,999",51,Female,Employed - at work,Full time,0,405,0,405
2.01412E+13,Minnesota,"$40,000 to $49,999",69,Female,Employed - at work,Part time,0,125,0,125
2.01412E+13,Oregon,"$25,000 to $29,999",57,Female,Employed - at work,Full time,0,40,0,40
2.01412E+13,California,"$20,000 to $24,999",58,Female,Employed - at work,Full time,0,150,0,150
2.01412E+13,Arizona,"$100,000 to $149,999",64,Male,Employed - absent,Full time,0,460,150,610
2.01412E+13,Missouri,"$60,000 to $74,999",50,Female,Employed - at work,Full time,448,105,0,105
2.01412E+13,Iowa,"$35,000 to $39,999",85,Male,Employed - at work,Full time,455,45,0,45
2.01412E+13,Texas,"$40,000 to $49,999",52,Female,Employed - at work,Full time,545,90,0,90
2.01412E+13,Texas,"$40,000 to $49,999",66,Male,Employed - absent,Part time,0,345,0,345
2.01412E+13,Texas,"$60,000 to $74,999",22,Male,Employed - at work,Part time,0,425,0,425
2.01412E+13,West Virginia,"$40,000 to $49,999",55,Male,Employed - at work,Full time,551,343,0,343
2.01412E+13,Illinois,"$15,000 to $19,999",50,Female,Employed - at work,Full time,520,190,0,190
2.01412E+13,New Jersey,"$150,000 and over",59,Male,Employed - at work,Full time,0,510,0,510
2.01412E+13,Louisiana,"$10,000 to $12,499",56,Male,Employed - at work,Full time,0,570,0,570
2.01412E+13,Maryland,"$150,000 and over",59,Female,Employed - at work,Full time,560,0,0,0
2.01412E+13,Massachusetts,"$100,000 to $149,999",71,Female,Employed - at work,Full time,0,310,0,310
2.01412E+13,Missouri,"$40,000 to $49,999",50,Male,Employed - at work,Full time,489,324,0,324
2.01412E+13,New Jersey,"$60,000 to $74,999",62,Female,Employed - at work,Full time,455,260,0,260
2.01412E+13,Michigan,"$60,000 to $74,999",54,Female,Employed - at work,Full time,0,248,0,248
2.01412E+13,New York,"$75,000 to $99,999",55,Female,Employed - at work,Full time,0,370,0,370
2.01412E+13,New York,"$75,000 to $99,999",62,Female,Employed - at work,Full time,0,420,0,420
2.01412E+13,Maryland,"$150,000 and over",59,Male,Employed - at work,Part time,210,200,70,270
2.01412E+13,Maryland,"$75,000 to $99,999",67,Female,Employed - at work,Full time,484,45,0,45
2.01412E+13,Virginia,"$75,000 to $99,999",62,Female,Employed - at work,Full time,0,300,0,300
2.01412E+13,West Virginia,"$50,000 to $59,999",55,Male,Employed - at work,Full time,30,425,0,425
2.01412E+13,Virginia,"$150,000 and over",55,Female,Employed - at work,Full time,475,290,0,290
2.01412E+13,New Hampshire,"$25,000 to $29,999",72,Female,Employed - at work,Part time,0,587,0,587
2.01412E+13,California,"$20,000 to $24,999",66,Female,Employed - at work,Part time,0,60,0,60
2.01412E+13,Illinois,"$10,000 to $12,499",78,Female,Employed - at work,Part time,370,225,0,225
2.01412E+13,Michigan,"$100,000 to $149,999",59,Female,Employed - at work,Full time,780,0,0,0
2.01412E+13,Florida,"$60,000 to $74,999",52,Male,Employed - at work,Full time,480,268,0,268
2.01412E+13,Oklahoma,"$150,000 and over",68,Male,Employed - at work,Full time,505,180,0,180
2.01412E+13,Ohio,"$30,000 to $34,999",63,Male,Employed - at work,Part time,0,585,0,585
2.01412E+13,Ohio,"$75,000 to $99,999",61,Female,Employed - at work,Full time,0,220,0,220
2.01412E+13,Arkansas,"$35,000 to $39,999",51,Male,Employed - at work,Full time,680,190,60,250
2.01412E+13,Ohio,"$50,000 to $59,999",68,Male,Employed - at work,Full time,303,219,0,219
2.01412E+13,Florida,"$30,000 to $34,999",63,Female,Employed - at work,Full time,5,275,0,275
2.01412E+13,New York,"$25,000 to $29,999",56,Female,Employed - at work,Full time,0,530,0,530
2.01412E+13,Pennsylvania,"$60,000 to $74,999",59,Female,Employed - at work,Full time,495,193,0,193
2.01412E+13,Massachusetts,"$50,000 to $59,999",61,Male,Employed - at work,Full time,60,420,125,545
2.01412E+13,Wisconsin,"$50,000 to $59,999",56,Male,Employed - at work,Full time,626,296,0,296
2.01412E+13,Maryland,"$150,000 and over",50,Male,Employed - at work,Full time,560,145,60,205
2.01412E+13,Maine,"$25,000 to $29,999",55,Female,Employed - at work,Full time,30,305,0,305
2.01412E+13,New York,"$150,000 and over",76,Female,Employed - at work,Part time,240,240,30,270
2.01412E+13,Maryland,"$35,000 to $39,999",57,Male,Employed - at work,Full time,625,126,0,126
2.01412E+13,New York,"$40,000 to $49,999",60,Male,Employed - at work,Full time,400,258,0,258
2.01412E+13,Illinois,"$75,000 to $99,999",55,Male,Employed - absent,Full time,0,342,0,342
2.01412E+13,California,"$75,000 to $99,999",24,Female,Employed - at work,Part time,0,120,0,120
2.01412E+13,New York,"$40,000 to $49,999",53,Male,Employed - at work,Full time,510,233,0,233
