caseid,year,statefip,famincome,hh_child,age,sex,race,schlcoll,empstat,fullpart,act_carehh,act_carenhh,act_educ,act_food,act_govserv,act_hhact,act_hhserv,act_pcare,act_phone,act_profserv,act_purch,act_relig,act_social,act_sports,act_travel,act_vol,act_work
20141008142307,2014,"New York","$7,500 to $9,999","No",59,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,5,0,30,0,510,30,0,5,0,403,0,257,0,0
20141008142325,2014,"Michigan","$60,000 to $74,999","Yes",26,"Female","White only","Not enrolled","Employed - at work","Part time",165,0,0,60,0,120,0,580,0,0,200,0,195,0,120,0,0
20141008142329,2014,"Oklahoma","$35,000 to $39,999","Yes",27,"Female","Black only","Not enrolled","Employed - at work","Full time",157,10,0,10,0,25,0,373,0,0,0,0,210,0,160,0,495
20141008142334,2014,"California","$15,000 to $19,999","Yes",37,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",415,0,0,20,0,315,0,540,0,0,60,0,0,0,90,0,0
20141008142354,2014,"California","$150,000 and over","No",48,"Male","Asian only","Not enrolled","Employed - at work","Full time",0,0,0,125,0,40,0,560,0,0,100,0,0,70,80,0,465
20141008142356,2014,"Ohio","$7,500 to $9,999","No",50,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,15,0,90,0,1080,0,0,0,0,225,0,30,0,0
20141008142429,2014,"Illinois","$40,000 to $49,999","Yes",41,"Female","White only","Not enrolled","Employed - at work","Full time",0,12,0,0,0,110,0,630,0,0,70,0,524,0,94,0,0
20141008142443,2014,"Washington","$60,000 to $74,999","No",58,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,210,0,200,0,660,0,0,0,0,70,180,60,60,0
20141008142446,2014,"Michigan","$25,000 to $29,999","Yes",41,"Female","White only","Not enrolled","Employed - at work","Part time",35,6,0,70,0,386,0,570,0,0,195,0,70,60,48,0,0
20141008142450,2014,"Tennessee","$60,000 to $74,999","No",64,"Female","Hawaiian Pacific Islander only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,10,0,0,0,500,0,0,0,0,210,0,720,0,0
20141008142468,2014,"Louisiana","$35,000 to $39,999","No",58,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,35,0,25,0,300,0,570,0,0,0,0,232,0,63,155,0
20141008142481,2014,"California","$150,000 and over","Yes",48,"Female","White only","Not enrolled","Employed - at work","Full time",90,0,0,85,0,80,0,525,0,0,0,0,40,10,30,0,580
20141009140013,2014,"Georgia","$30,000 to $34,999","No",76,"Male","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,45,0,75,0,550,0,0,23,0,723,0,24,0,0
20141009140019,2014,"Kansas","$12,500 to $14,999","Yes",16,"Female","Black only","High school full time","Not in labor force","NIU (Not in universe)",0,0,433,25,0,0,0,600,240,0,0,0,35,0,107,0,0
20141009140020,2014,"Florida","$25,000 to $29,999","Yes",45,"Male","White only","Not enrolled","Employed - at work","Full time",58,0,0,20,0,90,0,427,47,0,0,0,180,0,170,0,405
20141009140022,2014,"Alabama","$60,000 to $74,999","Yes",30,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,65,0,5,0,460,0,0,0,0,235,0,45,0,630
20141009140023,2014,"Illinois","$12,500 to $14,999","No",65,"Female","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,40,0,0,0,480,0,0,60,0,840,0,20,0,0
20141009140026,2014,"Indiana","$75,000 to $99,999","Yes",36,"Female","White only","Not enrolled","Employed - at work","Full time",290,0,0,50,0,295,0,580,0,0,45,0,90,0,30,0,60
20141009140027,2014,"Florida","$12,500 to $14,999","No",63,"Male","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,10,0,182,0,720,0,0,0,0,528,0,0,0,0
20141009140028,2014,"North Carolina","$50,000 to $59,999","Yes",16,"Male","Black only","High school full time","Employed - at work","Part time",0,0,0,12,0,10,0,825,0,0,2,0,16,0,31,0,544
20141009140031,2014,"West Virginia","$60,000 to $74,999","Yes",39,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,45,0,295,0,660,0,0,190,0,130,0,120,0,0
20141009140035,2014,"Florida","Less than $5,000","No",68,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,55,0,15,0,480,0,0,0,0,860,30,0,0,0
20141009140044,2014,"Texas","Less than $5,000","Yes",24,"Female","White only","College/university full time","Not in labor force","NIU (Not in universe)",55,0,735,30,0,0,0,495,0,0,0,0,40,0,85,0,0
20141009140045,2014,"Georgia","$35,000 to $39,999","Yes",16,"Female","Black only","High school full time","Unemployed - looking","NIU (Not in universe)",0,5,0,35,0,113,0,650,65,0,20,0,327,0,225,0,0
20141009140047,2014,"North Carolina","$60,000 to $74,999","Yes",39,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,50,0,10,0,345,0,0,0,0,80,0,90,0,745
20141009140056,2014,"Utah","$30,000 to $34,999","Yes",32,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",225,0,0,25,0,185,0,855,0,0,0,0,50,0,40,0,0
20141009140065,2014,"Illinois","$60,000 to $74,999","No",42,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,0,0,7,0,526,0,0,5,0,351,0,21,0,530
20141009140067,2014,"Nevada","$50,000 to $59,999","No",31,"Female","White only","Not enrolled","Employed - at work","Part time",0,0,0,10,0,0,0,525,0,0,18,150,617,0,105,0,15
20141009140068,2014,"Florida","$7,500 to $9,999","No",54,"Female","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,62,0,0,0,60,0,718,0,0,0,0,330,0,270,0,0
20141009140071,2014,"California","$75,000 to $99,999","Yes",17,"Male","White only","High school full time","Not in labor force","NIU (Not in universe)",0,0,0,0,0,0,0,660,0,0,0,0,780,0,0,0,0
20141009140076,2014,"New Jersey","$150,000 and over","Yes",41,"Female","Asian only","Not enrolled","Not in labor force","NIU (Not in universe)",70,0,0,150,0,245,0,685,20,0,120,20,90,0,40,0,0
20141009140079,2014,"Ohio","$40,000 to $49,999","No",37,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,30,0,0,0,750,0,0,0,0,630,0,30,0,0
20141009140089,2014,"South Carolina","$5,000 to $7,499","No",65,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,10,0,5,0,535,0,0,60,0,785,0,45,0,0
20141009140090,2014,"Arizona","$15,000 to $19,999","No",52,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,45,60,145,0,525,0,0,15,0,135,0,195,0,320
20141009140094,2014,"Illinois","$25,000 to $29,999","No",33,"Female","White only","Not enrolled","Employed - at work","Full time",0,30,0,75,0,0,0,605,0,0,180,0,240,90,200,0,20
20141009140101,2014,"New York","$35,000 to $39,999","No",51,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,60,45,5,0,540,0,50,0,0,450,0,290,0,0
20141009140102,2014,"Florida","$35,000 to $39,999","No",67,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,10,0,165,0,690,0,0,60,0,505,0,10,0,0
20141009140103,2014,"California","$150,000 and over","No",24,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,120,0,240,0,800,0,0,60,0,180,0,40,0,0
20141009140106,2014,"Texas","$100,000 to $149,999","No",69,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,180,0,195,0,480,90,0,5,0,275,0,215,0,0
20141009140110,2014,"South Dakota","$25,000 to $29,999","Yes",32,"Female","White only","College/university part time","Employed - at work","Full time",95,0,165,30,0,105,0,380,0,0,0,0,0,0,35,0,630
20141009140111,2014,"Missouri","$60,000 to $74,999","Yes",45,"Female","White only","Not enrolled","Employed - at work","Full time",90,0,0,50,0,0,0,630,0,0,0,0,65,0,65,0,540
20141009140112,2014,"Kentucky","$50,000 to $59,999","Yes",26,"Female","White only","Not enrolled","Employed - at work","Full time",3,0,0,15,0,5,0,387,0,0,0,0,30,55,180,0,765
20141009140117,2014,"Texas","$10,000 to $12,499","Yes",19,"Male","Black only","Not enrolled","Unemployed - looking","NIU (Not in universe)",395,0,0,60,0,55,0,546,0,0,5,0,345,0,34,0,0
20141009140120,2014,"Oklahoma","$20,000 to $24,999","Yes",16,"Female","American Indian, Alaskan Native","High school full time","Not in labor force","NIU (Not in universe)",30,0,449,80,0,15,0,558,0,0,0,0,235,0,73,0,0
20141009140126,2014,"California","$50,000 to $59,999","No",48,"Female","Black only","Not enrolled","Employed - at work","Full time",0,0,0,75,0,0,0,535,0,0,0,0,0,0,180,0,650
20141009140128,2014,"Tennessee","$10,000 to $12,499","No",74,"Male","White-American Indian","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,60,0,0,0,540,0,0,0,0,840,0,0,0,0
20141009140130,2014,"Alabama","$20,000 to $24,999","No",42,"Male","Black only","Not enrolled","Unemployed - looking","NIU (Not in universe)",25,0,0,70,0,285,0,490,60,0,45,0,410,0,55,0,0
20141009140133,2014,"Illinois","$12,500 to $14,999","No",59,"Male","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,90,0,90,0,525,0,0,150,0,395,0,190,0,0
20141009140135,2014,"Ohio","$7,500 to $9,999","Yes",43,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",60,0,0,50,0,115,0,515,0,0,0,0,700,0,0,0,0
20141009140136,2014,"California","$150,000 and over","No",27,"Female","White only","Not enrolled","Employed - at work","Full time",0,0,0,30,0,25,0,605,0,0,0,0,195,45,59,0,474
20141009140157,2014,"Florida","$7,500 to $9,999","No",77,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,30,0,64,0,920,30,0,0,0,210,30,14,0,0
20141009140160,2014,"Texas","$150,000 and over","No",55,"Female","Black only","NIU (Not in universe)","Unemployed - looking","NIU (Not in universe)",0,0,240,60,0,65,0,330,0,0,10,0,414,0,41,280,0
20141009140165,2014,"Maine","$35,000 to $39,999","Yes",16,"Female","White only","High school full time","Employed - at work","Part time",0,0,60,120,0,60,0,750,0,0,90,0,275,45,40,0,0
20141009140171,2014,"California","$25,000 to $29,999","No",52,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,15,0,55,0,700,0,0,0,0,180,0,110,0,380
20141009140188,2014,"Illinois","$60,000 to $74,999","No",21,"Female","White only","College/university full time","Not in labor force","NIU (Not in universe)",0,0,0,15,0,0,0,660,0,0,180,0,445,0,140,0,0
20141009140189,2014,"Florida","$40,000 to $49,999","Yes",47,"Female","White only","Not enrolled","Employed - at work","Full time",45,0,0,45,0,80,0,490,0,0,55,0,90,0,40,0,595
20141009140501,2014,"California","$10,000 to $12,499","No",59,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,20,0,155,0,510,0,0,10,0,120,60,80,0,485
20141009140502,2014,"Texas","$100,000 to $149,999","Yes",28,"Female","White only","Not enrolled","Employed - at work","Full time",60,0,0,30,0,60,0,638,0,0,0,0,90,0,24,0,538
20141009140507,2014,"Oklahoma","$150,000 and over","Yes",42,"Female","White only","Not enrolled","Employed - at work","Part time",85,0,0,180,0,0,0,490,0,0,30,0,300,125,65,0,150
20141009140509,2014,"Kentucky","$20,000 to $24,999","No",76,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,85,0,70,0,390,0,0,0,0,895,0,0,0,0
20141009140510,2014,"Minnesota","$60,000 to $74,999","No",66,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,192,0,30,0,212,0,540,0,0,15,0,140,0,41,270,0
20141009140515,2014,"North Carolina","$15,000 to $19,999","Yes",33,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",463,0,0,30,0,315,0,480,0,0,0,0,150,0,2,0,0
20141009140516,2014,"South Carolina","$40,000 to $49,999","No",68,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,30,0,145,0,495,0,0,0,0,750,0,20,0,0
20141009140519,2014,"Hawaii","$60,000 to $74,999","No",48,"Female","White-Asian","Not enrolled","Employed - absent","Full time",0,355,0,145,0,60,0,650,0,0,25,0,60,0,56,0,0
20141009140520,2014,"Louisiana","$60,000 to $74,999","No",61,"Female","White only","NIU (Not in universe)","Employed - absent","Full time",0,0,0,30,0,350,0,555,20,0,15,0,375,0,35,0,60
20141009140524,2014,"Virginia","$30,000 to $34,999","No",66,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,10,0,10,0,133,0,5,5,0,551,0,222,0,494
20141009140528,2014,"Missouri","$40,000 to $49,999","No",68,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,120,0,17,0,450,5,0,40,0,398,0,335,0,0
20141009140536,2014,"Hawaii","$150,000 and over","Yes",37,"Male","White-Asian-Hawaiian","Not enrolled","Employed - at work","Full time",200,0,0,135,0,150,0,425,0,0,195,0,130,0,145,0,60
20141009140545,2014,"Indiana","$40,000 to $49,999","Yes",20,"Male","White only","Not enrolled","Employed - at work","Full time",30,0,0,15,0,10,0,522,0,0,0,0,130,0,80,0,613
20141009140547,2014,"Rhode Island","$75,000 to $99,999","No",57,"Female","White only","NIU (Not in universe)","Unemployed - looking","NIU (Not in universe)",0,0,240,45,0,70,0,560,0,0,0,0,120,0,60,0,285
20141009140549,2014,"Colorado","$40,000 to $49,999","No",80,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,15,0,345,0,660,0,10,0,0,190,0,40,180,0
20141009140552,2014,"New York","$75,000 to $99,999","Yes",49,"Female","Black only","Not enrolled","Employed - at work","Full time",30,0,0,60,0,65,0,465,0,0,0,0,260,0,115,0,445
20141009140557,2014,"Connecticut","$12,500 to $14,999","No",62,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,45,0,143,0,631,0,0,5,90,526,0,0,0,0
20141009140558,2014,"Texas","$100,000 to $149,999","Yes",49,"Female","Black only","Not enrolled","Employed - at work","Full time",0,0,0,80,0,0,0,419,0,0,180,0,140,0,117,0,504
20141009140560,2014,"Minnesota","$50,000 to $59,999","No",76,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,15,0,245,0,495,0,0,0,0,555,0,130,0,0
20141009140566,2014,"Kansas","$50,000 to $59,999","No",80,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,35,0,40,0,720,0,0,0,0,645,0,0,0,0
20141009140568,2014,"Virginia","$75,000 to $99,999","Yes",45,"Male","White only","Not enrolled","Employed - at work","Full time",75,0,0,25,0,0,0,555,0,0,15,0,60,0,35,105,570
20141009140571,2014,"Arkansas","$10,000 to $12,499","No",51,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,0,0,0,0,1185,0,0,0,225,0,0,30,0,0
20141009140575,2014,"Wisconsin","$35,000 to $39,999","No",77,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,55,0,465,0,645,0,0,30,0,213,0,32,0,0
20141009140576,2014,"New York","$35,000 to $39,999","Yes",56,"Male","Black only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,30,0,0,0,1410,0,0,0,0,0,0,0,0,0
20141009140578,2014,"Texas","$150,000 and over","Yes",42,"Male","White only","Not enrolled","Employed - at work","Full time",90,0,0,30,0,60,0,665,0,30,0,0,485,0,80,0,0
20141009140579,2014,"Virginia","$150,000 and over","Yes",48,"Male","White only","Not enrolled","Employed - at work","Full time",2,0,0,75,0,0,0,570,0,0,120,0,533,0,140,0,0
20141009140580,2014,"Tennessee","$75,000 to $99,999","Yes",44,"Female","White only","Not enrolled","Employed - at work","Full time",57,0,0,25,0,94,0,491,0,0,0,0,157,45,89,0,482
20141009140582,2014,"New Jersey","$15,000 to $19,999","Yes",37,"Female","White only","Not enrolled","Unemployed - looking","NIU (Not in universe)",110,0,0,110,0,180,0,795,4,5,10,95,40,0,42,0,0
20141009140583,2014,"Missouri","$15,000 to $19,999","No",80,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,70,0,65,0,580,0,0,0,172,521,0,32,0,0
20141009140586,2014,"Arkansas","$30,000 to $34,999","No",76,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",430,0,0,30,0,180,0,570,0,0,0,0,50,0,0,0,180
20141009140588,2014,"Georgia","$40,000 to $49,999","Yes",31,"Female","White only","Not enrolled","Employed - at work","Part time",45,0,0,85,0,400,0,680,0,0,0,90,90,0,50,0,0
20141009140597,2014,"Michigan","$75,000 to $99,999","No",65,"Female","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,30,0,25,0,490,0,0,0,0,280,0,50,0,565
20141009140600,2014,"Alabama","$15,000 to $19,999","No",52,"Female","Black only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,20,0,22,90,537,0,0,0,0,120,0,47,153,451
20141009140612,2014,"Washington","$75,000 to $99,999","Yes",45,"Female","White only","Not enrolled","Not in labor force","NIU (Not in universe)",275,0,0,30,0,90,0,500,0,95,0,0,130,0,160,100,0
20141009140613,2014,"Illinois","$100,000 to $149,999","Yes",46,"Male","White only","Not enrolled","Employed - at work","Full time",0,0,0,50,0,185,0,750,0,0,90,0,315,0,50,0,0
20141009140614,2014,"California","$60,000 to $74,999","Yes",43,"Female","Asian only","Not enrolled","Employed - at work","Full time",15,0,0,40,0,5,0,465,0,0,0,0,115,43,75,0,682
20141009140616,2014,"Indiana","$40,000 to $49,999","No",28,"Female","White only","Not enrolled","Employed - at work","Full time",0,2,0,115,0,45,0,743,0,0,20,145,120,0,175,75,0
20141009140618,2014,"North Carolina","$100,000 to $149,999","Yes",34,"Male","Asian only","Not enrolled","Employed - at work","Full time",0,0,0,65,0,10,0,410,0,0,0,0,30,0,65,0,860
20141009140621,2014,"New Hampshire","$50,000 to $59,999","No",80,"Male","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",0,0,0,250,0,0,0,445,0,0,0,0,390,0,45,250,0
20141009140622,2014,"California","$40,000 to $49,999","Yes",53,"Female","White only","NIU (Not in universe)","Not in labor force","NIU (Not in universe)",435,0,0,110,0,315,0,435,0,0,0,0,105,0,40,0,0
20141009140623,2014,"Washington","$150,000 and over","Yes",17,"Female","White only","High school full time","Unemployed - looking","NIU (Not in universe)",0,0,325,60,0,170,0,815,20,0,10,0,0,0,10,30,0
20141009140624,2014,"Illinois","$150,000 and over","Yes",50,"Male","White only","NIU (Not in universe)","Employed - at work","Full time",0,0,0,65,0,0,0,420,0,0,0,0,185,0,60,0,710
