caseid,statefip,famincome,age,sex,empstat,fullpart,act_work,act_social,act_leisure,act_sports,act_pcare,act_educ
2.01E+13,California,"$20,000 to $24,999",61,Male,Employed - at work,Part time,365,270,300,30,465,0
2.01E+13,Pennsylvania,"$40,000 to $49,999",50,Male,Employed - at work,Full time,0,375,375,0,600,0
2.01E+13,Texas,"$15,000 to $19,999",54,Female,Employed - at work,Full time,0,330,330,0,690,0
2.01E+13,Georgia,"$100,000 to $149,999",54,Male,Employed - absent,Full time,0,1050,1050,0,370,0
2.01E+13,Florida,"$100,000 to $149,999",57,Male,Employed - at work,Full time,530,225,225,0,480,0
2.01E+13,Missouri,"$150,000 and over",53,Male,Employed - at work,Full time,480,300,300,0,660,0
2.01E+13,Texas,"$20,000 to $24,999",53,Male,Employed - at work,Full time,0,717,717,0,480,0
2.01E+13,Maryland,"$75,000 to $99,999",58,Female,Employed - at work,Full time,530,200,200,0,520,0
2.01E+13,Ohio,"$40,000 to $49,999",30,Female,Employed - at work,Full time,780,15,15,0,275,180
2.01E+13,Kansas,"$75,000 to $99,999",58,Female,Employed - at work,Full time,0,250,250,0,660,0
2.01E+13,Montana,"$25,000 to $29,999",71,Male,Employed - at work,Part time,0,665,665,0,510,0
2.01E+13,Rhode Island,"$60,000 to $74,999",50,Female,Employed - at work,Full time,329,373,373,0,510,0
2.01E+13,Minnesota,"$150,000 and over",62,Female,Employed - at work,Full time,0,353,353,0,410,0
2.01E+13,Massachusetts,"$20,000 to $24,999",57,Male,Employed - at work,Full time,490,245,245,0,510,0
2.01E+13,Virginia,"$25,000 to $29,999",66,Female,Employed - at work,Part time,0,595,595,0,590,0
2.01E+13,Texas,"$60,000 to $74,999",62,Female,Employed - at work,Part time,282,85,85,0,515,0
2.01E+13,North Carolina,"$75,000 to $99,999",59,Male,Employed - at work,Full time,0,630,630,0,448,0
2.01E+13,Ohio,"$15,000 to $19,999",56,Female,Employed - at work,Full time,550,615,615,0,165,0
2.01E+13,Hawaii,"$30,000 to $34,999",68,Male,Employed - at work,Part time,0,510,510,0,587,0
2.01E+13,Missouri,"$100,000 to $149,999",52,Male,Employed - at work,Full time,180,106,166,60,557,0
2.01E+13,Georgia,"$75,000 to $99,999",56,Female,Employed - at work,Full time,0,565,565,0,630,0
2.01E+13,New York,"$100,000 to $149,999",66,Female,Employed - at work,Full time,390,5,5,0,321,0
2.01E+13,Illinois,"$40,000 to $49,999",24,Male,Employed - at work,Full time,0,435,435,0,300,225
2.01E+13,Minnesota,"$100,000 to $149,999",51,Male,Employed - at work,Full time,0,238,238,0,750,0
2.01E+13,Virginia,"$100,000 to $149,999",71,Female,Employed - at work,Full time,0,157,172,15,663,0
2.01E+13,Virginia,"$100,000 to $149,999",61,Female,Employed - at work,Full time,60,210,210,0,475,0
2.01E+13,Michigan,"$100,000 to $149,999",55,Male,Employed - at work,Full time,0,60,60,0,510,0
2.01E+13,Nevada,"$15,000 to $19,999",55,Female,Employed - at work,Full time,0,275,275,0,692,0
2.01E+13,Maryland,"$60,000 to $74,999",60,Female,Employed - at work,Full time,385,285,285,0,420,0
2.01E+13,North Carolina,"$15,000 to $19,999",72,Female,Employed - at work,Part time,380,375,375,0,505,0
2.01E+13,South Carolina,"$25,000 to $29,999",50,Female,Employed - at work,Full time,0,250,250,0,685,0
2.01E+13,Ohio,"$75,000 to $99,999",57,Female,Employed - at work,Full time,0,260,260,0,755,0
2.01E+13,Iowa,"$75,000 to $99,999",55,Male,Employed - at work,Full time,390,315,315,0,465,0
2.01E+13,Iowa,"$75,000 to $99,999",58,Female,Employed - at work,Full time,0,675,675,0,465,0
2.01E+13,North Carolina,"$25,000 to $29,999",71,Male,Employed - at work,Part time,0,463,463,0,803,0
2.01E+13,New Jersey,"$30,000 to $34,999",56,Male,Employed - at work,Full time,0,743,743,0,360,0
2.01E+13,California,"$150,000 and over",53,Female,Employed - at work,Part time,0,240,240,0,740,0
2.01E+13,Florida,"$25,000 to $29,999",65,Female,Employed - at work,Full time,0,100,100,0,920,0
2.01E+13,Illinois,"$40,000 to $49,999",52,Male,Employed - at work,Full time,120,360,360,0,465,0
2.01E+13,Florida,"$100,000 to $149,999",23,Female,Employed - at work,Full time,0,70,70,0,675,0
2.01E+13,California,"$60,000 to $74,999",52,Male,Employed - at work,Full time,0,270,315,45,755,0
2.01E+13,Michigan,"$30,000 to $34,999",62,Male,Employed - at work,Full time,430,300,300,0,505,0
2.01E+13,Rhode Island,"$150,000 and over",67,Male,Employed - at work,Full time,15,380,380,0,515,0
2.01E+13,Mississippi,"$25,000 to $29,999",59,Female,Employed - at work,Full time,0,610,610,0,600,0
2.01E+13,Tennessee,"$15,000 to $19,999",50,Female,Employed - at work,Full time,0,720,720,0,570,0
2.01E+13,South Carolina,"$20,000 to $24,999",61,Female,Employed - at work,Full time,0,430,430,0,660,0
2.01E+13,California,"$150,000 and over",19,Female,Employed - at work,Part time,0,370,370,0,548,0
2.01E+13,Illinois,"$60,000 to $74,999",56,Male,Employed - at work,Part time,615,45,45,0,555,0
2.01E+13,Texas,"$30,000 to $34,999",51,Female,Employed - at work,Full time,0,510,510,0,470,0
2.01E+13,New York,"$12,500 to $14,999",51,Female,Employed - at work,Full time,0,555,555,0,540,0
2.01E+13,Arkansas,"$75,000 to $99,999",64,Female,Employed - at work,Full time,0,173,173,0,540,0
2.01E+13,Tennessee,"$75,000 to $99,999",56,Male,Employed - at work,Full time,897,60,60,0,447,0
2.01E+13,New York,"$12,500 to $14,999",53,Female,Employed - at work,Full time,510,153,153,0,450,0
2.01E+13,Ohio,"$10,000 to $12,499",70,Female,Employed - at work,Part time,405,90,90,0,550,0
2.01E+13,Florida,"$5,000 to $7,499",55,Male,Employed - at work,Full time,0,298,298,0,400,0
2.01E+13,Texas,"$30,000 to $34,999",58,Male,Employed - at work,Full time,500,235,235,0,525,0
2.01E+13,Georgia,"$40,000 to $49,999",57,Male,Employed - at work,Full time,523,0,0,0,714,0
2.01E+13,California,"$30,000 to $34,999",69,Male,Employed - at work,Full time,698,113,113,0,565,0
2.01E+13,Virginia,"$100,000 to $149,999",57,Female,Employed - absent,Full time,60,330,330,0,960,0
2.01E+13,New York,"$40,000 to $49,999",56,Female,Employed - at work,Full time,0,150,150,0,648,0
2.01E+13,Michigan,"$20,000 to $24,999",73,Female,Employed - at work,Part time,0,627,627,0,642,0
2.01E+13,Michigan,"$75,000 to $99,999",54,Female,Employed - at work,Full time,475,186,201,15,490,0
2.01E+13,Missouri,"$75,000 to $99,999",56,Male,Employed - at work,Full time,650,45,135,90,440,0
2.01E+13,Texas,"$40,000 to $49,999",20,Male,Employed - at work,Full time,405,165,255,90,568,30
2.01E+13,Kentucky,"$30,000 to $34,999",79,Female,Employed - at work,Full time,285,170,170,0,565,0
2.01E+13,Arkansas,"$50,000 to $59,999",53,Male,Employed - at work,Full time,0,855,865,10,390,0
2.01E+13,Florida,"$100,000 to $149,999",31,Male,Employed - at work,Full time,415,200,200,0,510,140
2.01E+13,Georgia,"$25,000 to $29,999",68,Female,Employed - at work,Full time,695,30,30,0,480,0
2.01E+13,Pennsylvania,"$50,000 to $59,999",50,Female,Employed - at work,Full time,460,305,305,0,333,0
2.01E+13,Florida,"$15,000 to $19,999",55,Male,Employed - at work,Full time,485,230,230,0,600,0
2.01E+13,Florida,"$30,000 to $34,999",62,Female,Employed - at work,Full time,244,0,0,0,675,0
2.01E+13,Kansas,"$150,000 and over",60,Male,Employed - at work,Full time,647,20,80,60,554,0
2.01E+13,Maryland,"$75,000 to $99,999",67,Female,Employed - at work,Full time,530,170,170,0,430,0
2.01E+13,Ohio,"$50,000 to $59,999",53,Female,Employed - at work,Full time,0,443,443,0,850,0
2.01E+13,Nevada,"$60,000 to $74,999",57,Male,Employed - at work,Full time,580,200,200,0,570,0
2.01E+13,Florida,"$40,000 to $49,999",62,Male,Employed - at work,Full time,0,290,290,0,575,0
2.01E+13,Michigan,"$20,000 to $24,999",50,Male,Employed - at work,Full time,510,253,253,0,415,0
2.01E+13,Michigan,"$30,000 to $34,999",56,Female,Employed - at work,Part time,100,270,420,150,505,0
2.01E+13,Michigan,"$150,000 and over",61,Female,Employed - at work,Full time,685,115,145,30,375,0
2.01E+13,Indiana,"$50,000 to $59,999",58,Male,Employed - at work,Full time,734,245,245,0,397,0
2.01E+13,Minnesota,"$100,000 to $149,999",18,Female,Employed - at work,Part time,0,250,250,0,600,420
2.01E+13,Georgia,"$25,000 to $29,999",69,Male,Employed - at work,Full time,563,130,130,0,615,0
2.01E+13,Connecticut,"$75,000 to $99,999",55,Female,Employed - at work,Full time,485,120,150,30,495,0
2.01E+13,Washington,"$100,000 to $149,999",62,Male,Employed - at work,Part time,0,455,455,0,570,0
2.01E+13,Kansas,"$40,000 to $49,999",73,Female,Employed - at work,Full time,0,570,570,0,300,0
2.01E+13,Wisconsin,"$60,000 to $74,999",66,Female,Employed - at work,Full time,589,30,30,0,300,0
2.01E+13,Minnesota,"$150,000 and over",55,Male,Employed - at work,Full time,610,190,190,0,540,0
2.01E+13,Indiana,"$40,000 to $49,999",48,Female,Employed - at work,Full time,449,175,195,20,390,0
2.01E+13,Kansas,"$150,000 and over",60,Male,Employed - at work,Full time,585,75,75,0,465,0
2.01E+13,Virginia,"$50,000 to $59,999",64,Female,Employed - at work,Full time,585,0,0,0,565,0
2.01E+13,Minnesota,"$100,000 to $149,999",54,Male,Employed - at work,Full time,570,34,79,45,555,0
2.01E+13,Texas,"$60,000 to $74,999",56,Female,Employed - at work,Full time,568,225,225,0,495,0
2.01E+13,Arkansas,"$35,000 to $39,999",57,Female,Employed - at work,Full time,0,195,195,0,615,0
2.01E+13,Ohio,"$35,000 to $39,999",51,Female,Employed - at work,Full time,0,463,463,0,515,0
2.01E+13,Ohio,"$100,000 to $149,999",55,Female,Employed - at work,Part time,400,103,138,35,468,0
2.01E+13,California,"$100,000 to $149,999",63,Male,Employed - at work,Full time,307,150,150,0,528,0
2.01E+13,Illinois,"$150,000 and over",61,Male,Employed - at work,Full time,210,105,105,0,523,0
2.01E+13,Tennessee,"$15,000 to $19,999",63,Male,Employed - at work,Part time,0,425,425,0,538,0
2.01E+13,North Carolina,"$50,000 to $59,999",56,Female,Employed - at work,Full time,0,328,328,0,615,0
2.01E+13,Utah,"$100,000 to $149,999",59,Female,Employed - at work,Full time,280,120,120,0,630,0
2.01E+13,Oregon,"$75,000 to $99,999",51,Male,Employed - at work,Full time,0,210,210,0,640,0
2.01E+13,Texas,"$12,500 to $14,999",53,Male,Employed - at work,Full time,360,455,455,0,480,0
2.01E+13,Michigan,"$150,000 and over",61,Female,Employed - at work,Part time,0,480,480,0,550,0
2.01E+13,New Jersey,"$60,000 to $74,999",50,Female,Employed - at work,Full time,0,395,395,0,495,0
2.01E+13,Oklahoma,"$40,000 to $49,999",60,Male,Employed - at work,Part time,90,370,370,0,715,0
2.01E+13,Georgia,"Less than $5,000",21,Female,Employed - at work,Part time,315,346,406,60,580,0
2.01E+13,North Carolina,"$100,000 to $149,999",64,Male,Employed - at work,Full time,540,395,395,0,375,0
2.01E+13,Florida,"$30,000 to $34,999",66,Female,Employed - at work,Full time,0,465,465,0,600,0
2.01E+13,Oklahoma,"$75,000 to $99,999",61,Female,Employed - at work,Part time,0,115,115,0,670,0
2.01E+13,Massachusetts,"$50,000 to $59,999",71,Male,Employed - at work,Part time,15,655,725,70,525,0
2.01E+13,Wisconsin,"$100,000 to $149,999",65,Male,Employed - at work,Part time,0,353,353,0,490,0
2.01E+13,Missouri,"$75,000 to $99,999",51,Female,Employed - at work,Full time,0,405,405,0,600,0
2.01E+13,Minnesota,"$40,000 to $49,999",69,Female,Employed - at work,Part time,0,125,125,0,760,0
2.01E+13,Oregon,"$25,000 to $29,999",57,Female,Employed - at work,Full time,0,40,40,0,630,0
2.01E+13,California,"$20,000 to $24,999",58,Female,Employed - at work,Full time,0,150,150,0,900,0
2.01E+13,Arizona,"$100,000 to $149,999",64,Male,Employed - absent,Full time,0,460,610,150,540,0
2.01E+13,Missouri,"$60,000 to $74,999",50,Female,Employed - at work,Full time,448,105,105,0,617,0
2.01E+13,Iowa,"$35,000 to $39,999",85,Male,Employed - at work,Full time,455,45,45,0,670,0
2.01E+13,Texas,"$40,000 to $49,999",52,Female,Employed - at work,Full time,545,90,90,0,510,0
2.01E+13,Texas,"$40,000 to $49,999",66,Male,Employed - absent,Part time,0,345,345,0,780,0
2.01E+13,Texas,"$60,000 to $74,999",22,Male,Employed - at work,Part time,0,425,425,0,560,300
2.01E+13,West Virginia,"$40,000 to $49,999",55,Male,Employed - at work,Full time,551,343,343,0,458,0
2.01E+13,Illinois,"$15,000 to $19,999",50,Female,Employed - at work,Full time,520,190,190,0,470,0
2.01E+13,New Jersey,"$150,000 and over",59,Male,Employed - at work,Full time,0,510,510,0,540,0
2.01E+13,Louisiana,"$10,000 to $12,499",56,Male,Employed - at work,Full time,0,570,570,0,835,0
2.01E+13,Maryland,"$150,000 and over",59,Female,Employed - at work,Full time,560,0,0,0,480,0
2.01E+13,Massachusetts,"$100,000 to $149,999",71,Female,Employed - at work,Full time,0,310,310,0,450,0
2.01E+13,Missouri,"$40,000 to $49,999",50,Male,Employed - at work,Full time,489,324,324,0,585,0
2.01E+13,New Jersey,"$60,000 to $74,999",62,Female,Employed - at work,Full time,455,260,260,0,570,0
2.01E+13,Michigan,"$60,000 to $74,999",54,Female,Employed - at work,Full time,0,248,248,0,660,0
2.01E+13,New York,"$75,000 to $99,999",55,Female,Employed - at work,Full time,0,370,370,0,590,0
2.01E+13,New York,"$75,000 to $99,999",62,Female,Employed - at work,Full time,0,420,420,0,570,0
2.01E+13,Maryland,"$150,000 and over",59,Male,Employed - at work,Part time,210,200,270,70,600,0
2.01E+13,Maryland,"$75,000 to $99,999",67,Female,Employed - at work,Full time,484,45,45,0,555,0
2.01E+13,Virginia,"$75,000 to $99,999",62,Female,Employed - at work,Full time,0,300,300,0,750,0
2.01E+13,West Virginia,"$50,000 to $59,999",55,Male,Employed - at work,Full time,30,425,425,0,540,0
2.01E+13,Virginia,"$150,000 and over",55,Female,Employed - at work,Full time,475,290,290,0,465,0
2.01E+13,New Hampshire,"$25,000 to $29,999",72,Female,Employed - at work,Part time,0,587,587,0,540,0
2.01E+13,California,"$20,000 to $24,999",66,Female,Employed - at work,Part time,0,60,60,0,720,0
2.01E+13,Illinois,"$10,000 to $12,499",78,Female,Employed - at work,Part time,370,225,225,0,390,0
2.01E+13,Michigan,"$100,000 to $149,999",59,Female,Employed - at work,Full time,780,0,0,0,540,0
2.01E+13,Florida,"$60,000 to $74,999",52,Male,Employed - at work,Full time,480,268,268,0,530,0
2.01E+13,Oklahoma,"$150,000 and over",68,Male,Employed - at work,Full time,505,180,180,0,605,0
2.01E+13,Ohio,"$30,000 to $34,999",63,Male,Employed - at work,Part time,0,585,585,0,540,0
2.01E+13,Ohio,"$75,000 to $99,999",61,Female,Employed - at work,Full time,0,220,220,0,575,0
2.01E+13,Arkansas,"$35,000 to $39,999",51,Male,Employed - at work,Full time,680,190,250,60,438,0
2.01E+13,Ohio,"$50,000 to $59,999",68,Male,Employed - at work,Full time,303,219,219,0,521,0
2.01E+13,Florida,"$30,000 to $34,999",63,Female,Employed - at work,Full time,5,275,275,0,640,0
2.01E+13,New York,"$25,000 to $29,999",56,Female,Employed - at work,Full time,0,530,530,0,645,0
2.01E+13,Pennsylvania,"$60,000 to $74,999",59,Female,Employed - at work,Full time,495,193,193,0,480,0
2.01E+13,Massachusetts,"$50,000 to $59,999",61,Male,Employed - at work,Full time,60,420,545,125,690,0
2.01E+13,Wisconsin,"$50,000 to $59,999",56,Male,Employed - at work,Full time,626,296,296,0,480,0
2.01E+13,Maryland,"$150,000 and over",50,Male,Employed - at work,Full time,560,145,205,60,550,0
2.01E+13,Maine,"$25,000 to $29,999",55,Female,Employed - at work,Full time,30,305,305,0,410,0
2.01E+13,New York,"$150,000 and over",76,Female,Employed - at work,Part time,240,240,270,30,435,0
2.01E+13,Maryland,"$35,000 to $39,999",57,Male,Employed - at work,Full time,625,126,126,0,565,0
2.01E+13,New York,"$40,000 to $49,999",60,Male,Employed - at work,Full time,400,258,258,0,405,0
2.01E+13,Illinois,"$75,000 to $99,999",55,Male,Employed - absent,Full time,0,342,342,0,568,0
2.01E+13,California,"$75,000 to $99,999",24,Female,Employed - at work,Part time,0,120,120,0,600,675
2.01E+13,New York,"$40,000 to $49,999",53,Male,Employed - at work,Full time,510,233,233,0,445,0
2.01E+13,California,"$150,000 and over",50,Male,Employed - at work,Full time,360,210,210,0,450,0
2.01E+13,Illinois,"$150,000 and over",50,Male,Employed - at work,Full time,565,145,190,45,510,0
2.01E+13,Massachusetts,"$30,000 to $34,999",40,Female,Employed - at work,Full time,0,120,120,0,555,405
2.01E+13,Wisconsin,"$35,000 to $39,999",62,Male,Employed - at work,Full time,510,125,125,0,701,0
2.01E+13,Louisiana,"$12,500 to $14,999",50,Female,Employed - at work,Full time,478,100,100,0,630,0
2.01E+13,Utah,"$100,000 to $149,999",53,Female,Employed - at work,Full time,0,20,20,0,570,0
2.01E+13,New York,"$60,000 to $74,999",57,Male,Employed - at work,Full time,460,265,265,0,600,0
2.01E+13,Missouri,"$50,000 to $59,999",62,Female,Employed - at work,Full time,510,151,151,0,584,0
2.01E+13,Delaware,"$20,000 to $24,999",53,Male,Employed - absent,Full time,0,245,245,0,570,0
2.01E+13,New Mexico,"$60,000 to $74,999",59,Male,Employed - at work,Full time,480,130,130,0,445,0
2.01E+13,New Jersey,"$60,000 to $74,999",55,Female,Employed - at work,Full time,300,385,385,0,620,0
2.01E+13,Florida,"$25,000 to $29,999",56,Female,Employed - at work,Full time,0,120,120,0,660,0
2.01E+13,Florida,"$100,000 to $149,999",65,Female,Employed - at work,Full time,355,115,115,0,625,0
2.01E+13,Oklahoma,"$75,000 to $99,999",29,Male,Employed - at work,Full time,480,0,0,0,570,0
2.01E+13,Ohio,"$60,000 to $74,999",41,Female,Employed - at work,Full time,555,133,133,0,540,90
2.01E+13,Florida,"$60,000 to $74,999",61,Female,Employed - absent,Full time,0,430,430,0,840,0
2.01E+13,Washington,"$75,000 to $99,999",57,Male,Employed - at work,Full time,495,305,305,0,485,0
2.01E+13,New York,"$60,000 to $74,999",58,Male,Employed - at work,Full time,470,460,460,0,420,0
2.01E+13,North Dakota,"Less than $5,000",58,Male,Employed - at work,Full time,0,800,800,0,540,0
2.01E+13,Michigan,"$60,000 to $74,999",56,Male,Employed - at work,Full time,547,120,120,0,603,0
2.01E+13,Texas,"$50,000 to $59,999",18,Female,Employed - at work,Part time,0,280,280,0,580,0
2.01E+13,Nevada,"$15,000 to $19,999",23,Male,Employed - at work,Part time,365,398,398,0,524,1
2.01E+13,Montana,"$50,000 to $59,999",60,Female,Employed - at work,Full time,0,120,120,0,570,0
2.01E+13,Florida,"$7,500 to $9,999",56,Female,Employed - at work,Part time,0,715,715,0,420,0
2.01E+13,California,"$75,000 to $99,999",55,Male,Employed - at work,Full time,660,0,0,0,550,0
2.01E+13,Texas,"$75,000 to $99,999",58,Male,Employed - at work,Full time,500,130,130,0,470,0
2.01E+13,Arizona,"$30,000 to $34,999",78,Male,Employed - at work,Part time,0,453,453,0,452,0
2.01E+13,Ohio,"$50,000 to $59,999",58,Female,Employed - at work,Full time,243,120,305,185,410,0
2.01E+13,Texas,"$100,000 to $149,999",58,Female,Employed - at work,Full time,529,150,150,0,480,0
2.01E+13,Idaho,"$12,500 to $14,999",54,Male,Employed - at work,Full time,480,225,225,0,505,0
2.01E+13,Illinois,"$150,000 and over",55,Male,Employed - at work,Full time,45,555,555,0,460,0
2.01E+13,New York,"$30,000 to $34,999",51,Male,Employed - at work,Full time,335,405,405,0,510,0
2.01E+13,Massachusetts,"$75,000 to $99,999",62,Male,Employed - at work,Full time,646,90,90,0,300,0
